title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,contains_hacks,contains_life,contains_ideas,all_words_uppercase,all_words_lowercase
WATCH THIS IF YOU THINK YOU'RE UNLUCKY,730,743,12399241,38,7,1,7,0,4,5.428571428571429,0,0,0.0,False,False,False,True,False
EGGCITING! 22 CRAZY EXPERIMENTS WITH EGGS,730,744,1257792,41,6,1,5,0,1,6.833333333333333,1,0,-0.6,False,False,False,True,False
31 SITUATIONS YOU DEFINITELY KNOW || RELATABLE FAILS AND FEARS,730,815,1883983,62,10,2,8,0,2,6.2,1,1,-0.25,False,False,False,True,False
MAKEUP POWER || 32 INCREDIBLE MAKEUP TRANSFORMATIONS,730,733,1132505,52,7,2,5,0,0,7.428571428571429,1,0,0.9,False,False,False,True,False
30 BEST SPY HACKS EVER,730,456,3037345,22,5,0,4,0,0,4.4,1,1,1.0,True,False,False,True,False
34 SMART AND UNUSUAL WAYS TO COOK USUAL MEALS,730,1020,989421,45,9,0,8,0,2,5.0,1,1,0.0547619047619047,False,False,False,True,False
33 FANTASTIC SEWING TRICKS YOU WILL ADORE,730,819,6198874,41,7,0,6,0,2,5.857142857142857,1,1,0.4,False,False,False,True,False
34 SCHOOL SECRETS YOU NEED TO KNOW,730,555,898220,34,7,0,6,0,2,4.857142857142857,1,1,0.0,False,False,False,True,False
24 BEST NAIL ART IDEAS FOR YOU,730,608,4409731,30,7,0,6,0,2,4.285714285714286,1,1,1.0,False,False,True,True,False
38 COOL MAGIC TRICKS THAT WILL AMAZE YOUR FRIENDS,730,879,869846,49,9,0,8,0,3,5.444444444444445,1,1,0.425,False,False,False,True,False
25 GREAT WAYS TO COOK LIKE A PRO,730,499,4909517,32,8,0,7,0,2,4.0,1,1,0.8,False,False,False,True,False
34 OUTSTANDING GRANDMA'S CLEANING TIPS,730,470,5386540,38,5,1,4,0,0,7.6,1,1,0.5,False,False,False,True,False
32 COLOURFUL HACKS TO BRIGHT UP YOUR DAY,730,1020,7930124,40,8,0,7,0,3,5.0,1,1,0.7000000000000001,True,False,False,True,False
42 COOL DIYS TO TRANSFORM YOUR OLD CLOTHES INTO SOMETHING NEW,730,851,4113690,61,11,0,10,0,3,5.545454545454546,1,1,0.1954545454545454,False,False,False,True,False
36 GENIUS HACKS WITH FOOD SCRAPS THAT WILL SAVE YOUR MONEY,730,900,1511115,58,11,0,10,0,4,5.2727272727272725,1,1,0.0,True,False,False,True,False
36 CRAZY WAYS TO COOK EGGS,730,839,27453134,26,6,0,5,0,1,4.333333333333333,1,1,-0.6,False,False,False,True,False
36 SUPER HELPFUL EVERYDAY LIFE HACKS,730,847,1972718,36,6,0,5,0,0,6.0,1,1,0.0666666666666666,True,True,False,True,False
25 AMAZING DESSERT IDEAS AND RECIPES || CHOCOLATE AND CANDY DIYs,730,685,3239327,64,11,2,8,0,2,5.818181818181818,1,1,0.6000000000000001,False,False,True,False,False
38 EASY LIFE HACKS THAT WILL SPEED UP YOUR LIFE,730,791,3291192,47,10,0,9,0,4,4.7,1,1,0.4333333333333333,True,True,False,True,False
35 CRAZY CEMENT AND CLAY IDEAS,730,793,1788449,30,6,0,5,0,1,5.0,1,1,-0.6,False,False,True,True,False
35 UNBELIEVABLE KITCHEN HACKS,730,630,937615,29,4,0,3,0,0,7.25,1,1,-0.25,True,False,False,True,False
37 COOL DIYs YOU CAN EASILY MAKE AT HOME,730,693,11871368,40,9,0,7,0,3,4.444444444444445,1,1,0.3916666666666666,False,False,False,False,False
40 BUDGET LIFE HACKS TO UPGRADE YOUR FAVORITE CLOTHES 🔥,730,900,1856517,55,10,0,8,0,2,5.5,1,1,0.5,True,True,False,True,False
36 COOL WAYS TO REUSE OLD CLOTHES,730,790,2053268,33,7,0,6,0,1,4.714285714285714,1,1,0.2249999999999999,False,False,False,True,False
33 UNUSUAL KITCHEN HACKS THAT WILL MAKE COOKING EASIER,730,960,916510,54,9,0,8,0,2,6.0,1,1,0.2,True,False,False,True,False
HOW TO CREATE A GARDEN FROM SCRATCH,730,900,2876433,35,7,0,7,0,4,5.0,0,0,0.0,False,False,False,True,False
38 SECRET HACKS YOU HAD NO IDEA ABOUT,730,699,738711,37,8,0,7,0,4,4.625,1,1,-0.4,True,False,False,True,False
29 FANTASTIC WAYS TO UPGRADE YOUR DEVICE,730,596,5326324,40,7,0,6,0,2,5.714285714285714,1,1,0.4,False,False,False,True,False
27 BRILLIANT PRESENT IDEAS FOR YOUR FRIENDS,730,512,2526714,43,7,0,6,0,2,6.142857142857143,1,1,0.45,False,False,True,True,False
37 USEFUL HACKS EVERY GIRL WOULD APPRECIATE,730,822,747472,43,7,0,6,0,0,6.142857142857143,1,1,0.3,True,False,False,True,False
LIFE BEFORE AND AFTER SMARTPHONES,730,515,1885867,33,5,0,5,0,3,6.6,0,0,0.0,False,True,False,True,False
28 FUN EXPERIMENTS YOU'LL WANT TO TRY,730,788,14866840,37,7,1,6,0,2,5.285714285714286,1,1,0.3,False,False,False,True,False
27 CRAZY HACKS WITH FOOD,730,552,2530244,24,5,0,4,0,1,4.8,1,1,-0.6,True,False,False,True,False
"28 DELICIOUS CHOCOLATE RECIPES || DIY Chocolate Decor Ideas, Desserts and Cakes",730,648,1889412,79,12,3,4,1,1,6.583333333333333,1,1,1.0,False,False,True,False,False
36 JUICY SCHOOL DIYS AND CRAFTS,730,703,5853434,31,6,0,5,0,1,5.166666666666667,1,1,0.0,False,False,False,True,False
31 GIRLS HACKS THAT WILL MAKE YOU A STAR,730,580,1663720,40,9,0,8,0,4,4.444444444444445,1,1,0.0,True,False,False,True,False
35 FANTASTIC DIY TRICKS YOU DIDN`T KNOW ABOUT,730,557,1262350,45,8,1,7,0,2,5.625,1,1,0.4,False,False,False,True,False
31 FUN AND SIMPLE JEWELRY DIYS AND DECOR IDEAS,730,745,1097237,46,9,0,8,0,2,5.111111111111111,1,1,0.15,False,False,True,True,False
35 COOL HOT GLUE DIYs YOU CAN MAKE UNDER 5 MINUTES,730,896,1589274,50,11,0,8,0,3,4.545454545454546,1,1,0.3,False,False,False,False,False
25 EASY DRAWING TRICKS FOR BEGINNERS || SIMPLE DRAWING AND PAINTING TUTORIALS AND TIPS,730,816,5063897,86,14,2,12,0,3,6.142857142857143,1,1,0.2166666666666666,False,False,False,True,False
30 NAIL HACKS YOU CAN`T MISS,730,611,2314720,28,6,1,5,0,1,4.666666666666667,1,1,0.0,True,False,False,True,False
38 EASY HACKS THAT ARE ACTUALLY CRAZY USEFUL,730,598,1088865,44,8,0,7,0,2,5.5,1,1,0.0444444444444444,True,False,False,True,False
36 CLEVER SCHOOL HACKS YOU WISH YOU KNEW BEFORE,730,960,6260002,47,9,0,8,0,3,5.222222222222222,1,1,0.1666666666666666,True,False,False,True,False
35 LIFE-SAVING BEAUTY HACKS FOR EVERYDAY PROBLEMS,730,688,1314183,49,7,1,6,0,1,7.0,1,1,-0.2,True,True,False,True,False
99 LIFE-SAVING CLOTHING HACKS AND THRIFTY IDEAS THAT WILL SAVE YOUR MONEY,730,3240,1828351,73,12,1,11,0,4,6.083333333333333,1,1,0.0,True,True,True,True,False
34 MUST-KNOW HACKS FOR YOUR NEXT TRIP,730,865,4168081,37,7,1,6,0,2,5.285714285714286,1,1,0.0,True,False,False,True,False
40 HOLY GRAIL BEAUTY TIPS FOR GIRLS,730,777,1361259,35,7,0,6,0,1,5.0,1,1,0.0,False,False,False,True,False
26 CRAZY ART IDEAS THAT ARE SO SATISFYING,730,631,1262928,41,8,0,7,0,3,5.125,1,1,-0.0499999999999999,False,False,True,True,False
35 FUNNY RELATIONSHIP FACTS EVERY COUPLE CAN RELATE TO,730,681,7524592,54,9,0,8,0,2,6.0,1,1,0.25,False,False,False,True,False
36 MUST-KNOW HACKS FOR ANY KIND OF TROUBLE,730,746,3661335,42,8,1,7,0,3,5.25,1,1,0.1999999999999999,True,False,False,True,False
32 INCREDIBLE DIY JEWELRY IDEAS YOU'LL LOVE,730,605,1821089,43,7,1,6,0,1,6.142857142857143,1,1,0.7,False,False,True,True,False
37 CRAZY BEAUTY HACKS THAT ACTUALLY WORK,730,823,2845922,40,7,0,6,0,1,5.714285714285714,1,1,-0.3,True,False,False,True,False
43 ALOE HACKS AND TIPS YOUR SKIN WILL BE GRATEFUL FOR,730,960,917377,53,11,0,10,0,5,4.818181818181818,1,1,0.0,True,False,False,True,False
36 EASY SOLUTIONS FOR LIFE'S AWKWARD MOMENTS,730,650,6116876,44,7,1,6,0,1,6.285714285714286,1,1,-0.0833333333333333,False,True,False,True,False
What Else Can You DIY With Cement? || 27 Beautiful Cement DIY Crafts,730,1020,1717041,68,13,3,2,0,4,5.230769230769231,1,0,0.85,False,False,False,False,False
33 BEAUTY HACKS FOR LAZY GIRLS,730,589,1208779,30,6,0,5,0,1,5.0,1,1,-0.25,True,False,False,True,False
38 SECRET LIFE HACKS WITH SMARTPHONE,730,626,1246360,36,6,0,5,0,1,6.0,1,1,-0.4,True,True,False,True,False
39 TOTALLY WEIRD GLUE GUN HACKS THAT ACTUALLY WORK,730,786,4723038,50,9,0,8,0,1,5.555555555555555,1,1,-0.25,True,False,False,True,False
40 SIMPLE TRICKS TO HELP YOU READ ANYONE LIKE AN OPEN BOOK,730,697,8049574,58,12,0,11,0,3,4.833333333333333,1,1,0.0,False,False,False,True,False
34 USEFUL HACKS WITH FOOD SCRAPS THAT WILL SAVE YOUR MONEY,730,632,1390127,58,11,0,10,0,4,5.2727272727272725,1,1,0.3,True,False,False,True,False
THE TRUTH ABOUT BEING A WOMAN || GUY TRIED GIRL'S LIFE FOR A DAY,730,1080,1343196,64,14,3,13,0,6,4.571428571428571,0,0,0.0,False,True,False,True,False
UPGRADE YOUR CLOTHES INTO SOMETHING YOU'LL LOVE AGAIN,730,652,2626729,53,8,1,8,0,4,6.625,0,0,0.5,False,False,False,True,False
41 COOL HACKS TO CUT AND PEEL IN A FLASH,730,828,834910,40,10,0,9,0,4,4.0,1,1,0.35,True,False,False,True,False
38 AWESOME HACKS YOU'LL WANT TO TRY RIGHT AWAY,730,739,6992941,46,9,1,8,0,2,5.111111111111111,1,1,0.6428571428571428,True,False,False,True,False
40 SIMPLE RECYCLING HACKS TO SAVE YOU THOUSANDS,730,673,2224204,47,8,0,7,0,2,5.875,1,1,0.0,True,False,False,True,False
43 SUMMER PROBLEMS WE CAN ALL RELATE TO,730,875,2493079,39,8,0,7,0,4,4.875,1,1,0.0,False,False,False,True,False
36 EMERGENCY LIFE HACKS WITH STUFF EVERY GIRL HAS IN HER PURSE,730,728,777282,62,12,0,11,0,4,5.166666666666667,1,1,0.0,True,True,False,True,False
33 GENIUS BEAUTY TIPS TO SOLVE ALL YOUR PROBLEMS || TESTED!,730,896,4019068,59,11,3,9,0,3,5.363636363636363,1,1,0.0,False,False,False,True,False
BACK TO SCHOOL || 35 GENIUS SCHOOL TIPS TO MAKE STUDYING MORE FUN,730,652,4786027,65,13,2,11,0,3,5.0,1,0,0.2666666666666666,False,False,False,True,False
39 BRILLIANT IDEAS TO REUSE ANY PLASTIC ITEMS,730,900,1324411,45,8,0,7,0,2,5.625,1,1,0.9,False,False,True,True,False
36 MESMERIZING CAKE DECOR AND GLAZING HACKS,730,900,2420648,43,7,0,6,0,1,6.142857142857143,1,1,0.3,True,False,False,True,False
34 WEIRD CRAFTS AND HACKS THAT ARE ABSOLUTELY AWESOME,730,637,1131058,53,9,0,8,0,3,5.888888888888889,1,1,0.25,True,False,False,True,False
34 AMAZING TRICKS TO OPEN ANYTHING AROUND YOU,730,858,4884015,45,8,0,7,0,2,5.625,1,1,0.3,False,False,False,True,False
HOW TO RELAX AFTER A HARD DAY || 23 Simple Pleasures To Instantly Have A Good Mood,730,656,1614403,82,17,2,8,0,7,4.823529411764706,1,0,0.1020833333333333,False,False,False,False,False
38 AWESOME AND SIMPLE DIY IDEAS,730,814,2495562,31,6,0,5,0,1,5.166666666666667,1,1,0.5,False,False,True,True,False
35 SWEET DIY IDEAS FOR THE WHOLE FAMILY,730,814,2244338,39,8,0,7,0,2,4.875,1,1,0.275,False,False,True,True,False
28 MAGNIFICENT DIY IDEAS THAT WILL MAKE YOU SAY WOW,730,593,1546403,51,10,0,9,0,3,5.1,1,1,0.55,False,False,True,True,False
44 GENIUS HACKS FOR YOUR PHONE,730,791,886058,30,6,0,5,0,2,5.0,1,1,0.0,True,False,False,True,False
35 CHEAP BUT COOL CRAFTS FOR YOUR HOME,730,814,6213644,38,8,0,7,0,3,4.75,1,1,0.375,False,False,False,True,False
30 TRUE RELATIONSHIP STORIES YOU CAN DEFINITELY RELATE TO,730,665,4814004,57,9,0,8,0,3,6.333333333333333,1,1,0.175,False,False,False,True,False
37 MESMERIZING ABSTRACT ART TECHNIQUES,730,679,1523782,38,5,0,4,0,0,7.6,1,1,0.3,False,False,False,True,False
35 CRAZY LIFEHACKS TO GROW HAIR FAST,730,542,1695721,36,7,0,6,0,1,5.142857142857143,1,1,-0.1999999999999999,True,True,False,True,False
33 UNBELIEVABLE COOKING HACKS,730,702,3089230,29,4,0,3,0,0,7.25,1,1,-0.25,True,False,False,True,False
45 CRAZY YET EFFECTIVE HACKS EVERY GIRL SHOULD KNOW,730,887,1525338,51,9,0,8,0,1,5.666666666666667,1,1,0.0,True,False,False,True,False
41 WONDERFUL TIPS TO KEEP YOUR HOUSE CLEAN AND ORGANIZED,730,731,1951465,56,10,0,9,0,3,5.6,1,1,0.6833333333333333,False,False,False,True,False
33 EPIC HACKS AND DIYs FOR EVERY OCCASION,730,794,1993576,41,8,0,6,0,2,5.125,1,1,0.1,True,False,False,False,False
39 Colorful Fashion Hacks FOR YOUR BORING CLOTHES,730,820,1903306,49,8,0,4,0,2,6.125,1,1,-0.35,True,False,False,False,False
100 BEST LIFE HACKS TO MAKE YOUR LIFE EASIER,730,3540,6151163,44,9,0,8,0,2,4.888888888888889,1,1,1.0,True,True,False,True,False
42 EASY ECO HACKS THAT COULD SAVE OUR PLANET,730,742,2679010,44,9,0,8,0,2,4.888888888888889,1,1,0.4333333333333333,True,False,False,True,False
34 EASY KITCHEN LIFE HACKS THAT WILL SURPRISE YOU,730,789,2224095,49,9,0,8,0,3,5.444444444444445,1,1,0.4333333333333333,True,True,False,True,False
34 WAYS TO REUSE PLASTIC ITEMS,730,1020,4190162,30,6,0,5,0,1,5.0,1,1,0.0,False,False,False,True,False
40 TRAVEL HACKS YOU NEED TO KNOW BEFORE YOUR NEXT TRIP,730,900,8930248,54,11,0,10,0,4,4.909090909090909,1,1,0.0,True,False,False,True,False
39 AWKWARD SITUATIONS AND HOW TO ROCK THEM,730,852,10196817,42,8,0,7,0,4,5.25,1,1,-0.6,False,False,False,True,False
37 KITCHEN HACKS FOR YOU,730,811,1262154,24,5,0,4,0,2,4.8,1,1,0.0,True,False,False,True,False
23 AWESOME NAIL AND MANICURE HACKS,730,626,3866977,34,6,0,5,0,1,5.666666666666667,1,1,1.0,True,False,False,True,False
23 PAINTING TRICKS YOU CAN`T MISS,730,960,969896,33,6,1,5,0,1,5.5,1,1,0.0,False,False,False,True,False
42 AMAZING FOOD TRICKS YOU SHOULD TRY,730,881,3316438,37,7,0,6,0,2,5.285714285714286,1,1,0.6000000000000001,False,False,False,True,False
34 Funny Situations On Dates || FIRST DATE FAILS,730,513,1572217,48,9,2,3,0,1,5.333333333333333,1,1,0.0,False,False,False,False,False
LIFE IS HARD WHEN YOU ARE ON A DIET || 33 THINGS EVERYONE CAN RELATE TO,730,640,7665516,71,16,2,14,0,8,4.4375,1,0,-0.2916666666666667,False,True,False,True,False
37 SUPER EASY WAYS TO KEEP YOUR FOOD FRESH LONGER,730,738,1432545,49,10,0,9,0,2,4.9,1,1,0.3555555555555555,False,False,False,True,False
34 SIMPLE RECIPES FOR REAL FOODIES,730,960,1092264,34,6,0,5,0,1,5.666666666666667,1,1,0.1,False,False,False,True,False
36 CRAZY KITCHEN TRICKS,730,900,830100,23,4,0,3,0,0,5.75,1,1,-0.6,False,False,False,True,False
35 CREATIVE FASHION TIPS || EASY CLOTHING LIFE HACKS AND DIY IDEAS,730,759,2633503,66,12,2,10,0,1,5.5,1,1,0.4666666666666667,True,True,True,True,False
30 EASY TRENDING MOVES YOU WANT TO LEARN TO BECOME A STAR,730,568,4514032,57,12,0,11,0,4,4.75,1,1,0.4333333333333333,False,False,False,True,False
"38 COOL PARTY IDEAS, LIFE HACKS AND PRANKS",730,850,733772,42,8,1,7,0,1,5.25,1,1,0.35,True,True,True,True,False
35 UNEXPECTED HACKS FOR FRUITS AND VEGETABLES,730,783,945014,45,7,0,6,0,2,6.428571428571429,1,1,0.1,True,False,False,True,False
37 AMAZING BEAUTY TIPS FOR GIRLS,730,721,656872,32,6,0,5,0,1,5.333333333333333,1,1,0.6000000000000001,False,False,False,True,False
37 SIMPLE BEAUTY AND NAIL HACKS YOU MUST KNOW,730,871,8980161,45,9,0,8,0,2,5.0,1,1,0.0,True,False,False,True,False
31 PERFECT IDEAS FOR YOUR LITTLE GARDEN,730,960,3569809,39,7,0,6,0,2,5.571428571428571,1,1,0.40625,False,False,True,True,False
37 FUNNIEST PRANKS FOR FRIENDS || How To Prank,730,647,1704533,46,9,2,4,0,3,5.111111111111111,1,1,0.0,False,False,False,False,False
25 CRAZY KITCHEN HACKS YOU'VE NEVER SEEN BEFORE,730,599,2351122,47,8,1,7,0,2,5.875,1,1,-0.6,True,False,False,True,False
33 FANTASTIC IDEAS TO LOOK PRETTIER,730,960,2099525,35,6,0,5,0,1,5.833333333333333,1,1,0.4,False,False,True,True,False
26 AMAZING INSTAGRAM HACKS YOU CAN'T MISS,730,806,3591483,41,7,1,6,0,1,5.857142857142857,1,1,0.6000000000000001,True,False,False,True,False
33 COLORFUL SUMMER HACKS YOU NEED TO TRY ASAP,730,811,1451123,45,9,0,8,0,2,5.0,1,1,0.3,True,False,False,True,False
43 PERIOD AND TOILET HACKS EVERY GIRL SHOULD KNOW,730,577,2114108,49,9,0,8,0,2,5.444444444444445,1,1,-0.0333333333333333,True,False,False,True,False
40 USEFUL HACKS FOR ANY OCCASION,730,900,14914311,32,6,0,5,0,2,5.333333333333333,1,1,0.3,True,False,False,True,False
26 UNEXPECTED USES FOR DAILY THINGS,730,1140,4419316,35,6,0,5,0,1,5.833333333333333,1,1,0.05,False,False,False,True,False
41 AMAZING ECO-FRIENDLY LIFE HACKS,730,725,1903198,34,5,1,4,0,0,6.8,1,1,0.6000000000000001,True,True,False,True,False
"39 YUMMY SUMMER DESSERTS UNDER 5 MINUTE || Sweet Recipes, Chocolate Decor and Food Life Hacks",730,834,8194881,93,16,3,5,1,2,5.8125,1,1,0.35,True,True,False,False,False
40 ASTONISHING LIFE HACKS AND DIYs YOU HAD NO IDEAS ABOUT,730,895,1921465,57,11,0,9,0,5,5.181818181818182,1,1,0.5,True,True,True,False,False
"33 UNBELIEVABLE HAIR HACKS, PRANKS AND FAILS || Every Girl Needs To See This",730,811,2296220,76,14,3,6,0,3,5.428571428571429,1,1,-0.375,True,False,False,False,False
37 HEALTHY FOOD IDEAS,730,649,11609541,21,4,0,3,0,0,5.25,1,1,0.5,False,False,True,True,False
35 THINGS WE ALL SECRETLY DO SOMETIMES,730,602,3346530,38,7,0,6,0,3,5.428571428571429,1,1,-0.4,False,False,False,True,False
"INSTAGRAM VS REALITY || 37 Photo Life Hacks And Camera Tricks, Funny Life Situations",730,592,1977503,84,14,3,3,0,1,6.0,1,0,0.25,True,True,False,False,False
23 CREATIVE RECIPES FOR A PERFECT PARTY,730,681,1558328,39,7,0,6,0,2,5.571428571428571,1,1,0.75,False,False,False,True,False
32 BRILLIANT EGG RECIPES FROM PROFESSIONAL CHEFS,730,664,4418377,48,7,0,6,0,1,6.857142857142857,1,1,0.5,False,False,False,True,False
30 DIY SOAP HACKS AND IDEAS FOR YOUR BATHROOM,730,594,1251947,45,9,0,8,0,3,5.0,1,1,0.0,True,False,True,True,False
28 DELICIOUS DESSERTS HACKS,730,803,4524313,27,4,0,3,0,0,6.75,1,1,1.0,True,False,False,True,False
BACK TO SCHOOL || 25 FUN AND EASY DRAWINGS ON THE SCHOOL BOARD,730,660,923099,62,13,2,11,0,4,4.769230769230769,1,0,0.2444444444444444,False,False,False,True,False
41 CRAZY FOOD HACKS || DIY Giant Food And Food Industry Secrets,730,798,9042823,63,12,2,4,0,1,5.25,1,1,-0.3,True,False,False,False,False
37 WAYS TOO COOK EGGS LIKE A PRO,730,888,1706331,32,8,0,7,0,2,4.0,1,1,0.0,False,False,False,True,False
36 EASY HACKS TO GIVE A SECOND LIFE TO YOUR CLOTHES AND SHOES,730,777,6809991,61,13,0,12,0,5,4.6923076923076925,1,1,0.2166666666666666,True,True,False,True,False
39 SIMPLE TRICKS WITH CONFECTIONARY YOU DIDN'T KNOW,730,873,955598,51,8,1,7,0,3,6.375,1,1,0.0,False,False,False,True,False
34 GENIUS LIFE HACKS YOU CAN TRY RIGHT NOW,730,687,2267784,42,9,0,8,0,3,4.666666666666667,1,1,0.2857142857142857,True,True,False,True,False
25 PERFECT SUMMER NAIL ART DESIGN,730,587,7320830,33,6,0,5,0,0,5.5,1,1,1.0,False,False,False,True,False
43 SIMPLY BRILLIANT CAMPING LIFE HACKS,730,724,40674913,38,6,0,5,0,0,6.333333333333333,1,1,0.9,True,True,False,True,False
33 CRAZY USEFUL EVERYDAY HACKS,730,513,1243017,30,5,0,4,0,0,6.0,1,1,-0.1666666666666666,True,False,False,True,False
35 HOLY GRAIL SCHOOL AND COLLEGE LIFE HACKS,730,557,769473,43,8,0,7,0,1,5.375,1,1,0.0,True,True,False,True,False
42 UNDERWEAR LIFE HACKS AND MISTAKES FOR GIRLS,730,693,1731351,46,8,0,7,0,2,5.75,1,1,0.0,True,True,False,True,False
39 FANTASTIC KITCHEN HACKS FOR BEGINNERS THAT ARE ACTUALLY SO EASY,730,641,7030155,66,11,0,10,0,4,6.0,1,1,0.4166666666666667,True,False,False,True,False
25 WONDERFUL DIY IDEAS FOR YOUR BATHROOM || HOW TO RELAX AFTER A HARD DAY,730,960,3467255,73,15,2,13,0,6,4.866666666666666,1,1,0.3541666666666666,False,False,True,True,False
YOU KNOW YOU'RE UNLUCKY WHEN...,730,633,2494667,31,5,4,5,0,2,6.2,0,0,0.0,False,False,False,True,False
35 CREATIVE IDEAS WITH EGGS,730,900,5414006,27,5,0,4,0,1,5.4,1,1,0.5,False,False,True,True,False
"100 MAKEUP, BEAUTY AND HAIR HACKS EVERY GIRL SHOULD KNOW",730,4320,6090282,56,10,1,9,0,2,5.6,1,1,0.0,True,False,False,True,False
30 CRAZY HACKS FOR SILK HAIR THAT REALLY WORK,730,679,1901232,45,9,0,8,0,2,5.0,1,1,-0.1999999999999999,True,False,False,True,False
35 HOT GLUE IDEAS THAT WILL SAVE YOU THOUSANDS,730,1020,5754607,46,9,0,8,0,3,5.111111111111111,1,1,0.25,False,False,True,True,False
31 CLEVER TIPS FOR YOUR FUTURE PICASSO,730,1020,2298093,38,7,0,6,0,2,5.428571428571429,1,1,0.0833333333333333,False,False,False,True,False
34 CREEPY YET CUTE RECYCLE HACKS,730,1020,1023301,32,6,0,5,0,0,5.333333333333333,1,1,0.0,True,False,False,True,False
30 SIMPLE CALLIGRAPHY AND DRAWING TRICKS FOR BEGINNERS,730,1320,2862215,54,8,0,7,0,2,6.75,1,1,0.0,False,False,False,True,False
25 MOST SATISFYING DIYs AND CRAFTS,730,1080,1528860,34,6,0,4,0,2,5.666666666666667,1,1,0.5,False,False,False,False,False
"40 AMAZING BEAUTY HACKS TO SAVE YOUR TIME, MONEY AND HASSLE",730,1020,1736520,59,11,1,10,0,3,5.363636363636363,1,1,0.6000000000000001,True,False,False,True,False
"39 COOLEST SUMMER IDEAS || Beach And Pool Life Hacks, Summer Clothing DIYs",730,829,16780772,74,13,3,3,0,1,5.6923076923076925,1,1,0.0,True,True,True,False,False
32 COLORFUL DIY BACK TO SCHOOL CRAFTS AND LIFE HACKS || DIY STATIONERY IDEAS,730,497,6952682,76,14,2,12,0,2,5.428571428571429,1,1,0.15,True,True,True,True,False
33 DIYs AND CRAFTS FOR YOUR BARBIE DOLL,730,1500,2143996,39,8,0,6,0,3,4.875,1,1,0.0,False,False,False,False,False
38 GENIUS LIFE HACKS THAT WILL KNOCK YOUR SOCKS OFF,730,791,3164482,51,10,0,9,0,4,5.1,1,1,0.0,True,True,False,True,False
40 FUN ART IDEAS YOU'LL ACTUALLY WANT TO TRY,730,725,3667826,44,9,1,8,0,2,4.888888888888889,1,1,0.15,False,False,True,True,False
33 SITUATIONS ONLY WOMEN CAN RELATE TO,730,1140,5905016,38,7,0,6,0,3,5.428571428571429,1,1,0.0,False,False,False,True,False
25 ETIQUETTE RULES YOU SHOULD KNOW,730,960,9416105,34,6,0,5,0,2,5.666666666666667,1,1,0.0,False,False,False,True,False
26 FANTASTIC CEMENT AND CLAY HACKS FOR YOUR HOUSE,730,889,15962533,49,9,0,8,0,3,5.444444444444445,1,1,0.4,True,False,False,True,False
35 BRIGHT AND SIMPLE DIY FOR YOUR BARBIE,730,1200,1490766,40,8,0,7,0,3,5.0,1,1,0.35,False,False,False,True,False
31 CHOCOLATE LIFE HACKS AND IDEAS || Easy Chocolate Decor Tutorials and Tricks,730,900,3384230,78,13,2,5,1,2,6.0,1,1,0.4333333333333333,True,True,True,False,False
35 EVERYDAY PROBLEMS EVERY GIRL CAN RELATE TO,730,594,1031778,45,8,0,7,0,2,5.625,1,1,-0.2,False,False,False,True,False
40 CRAZY YET GENIUS BEAUTY HACKS YOU CAN'T MISS,730,900,3552925,47,9,1,8,0,1,5.222222222222222,1,1,-0.6,True,False,False,True,False
101 LIFE HACKS THAT ARE A REAL TREASURE TROVE,730,3420,12095852,45,9,0,8,0,3,5.0,1,1,0.2,True,True,False,True,False
"36 FUNNY FOOD LIFE HACKS AND PRANKS || Easy Recipes, Cooking Tips And Kitchen Hacks",730,858,9430190,83,15,3,6,0,2,5.533333333333333,1,1,0.3416666666666667,True,True,False,False,False
35 CRAZY THINGS WE ALL SECRETLY DO,730,809,842985,34,7,0,6,0,3,4.857142857142857,1,1,-0.5,False,False,False,True,False
40 UNSPOKEN ETIQUETTE RULES WE ALL HAVE TO FOLLOW,730,722,7850480,49,9,0,8,0,4,5.444444444444445,1,1,0.0,False,False,False,True,False
41 BRILLIANT FASHION TIPS YOU NEED TO KNOW || Clothing Life Hacks And Upgrades,730,855,2297955,78,14,2,7,0,3,5.571428571428571,1,1,0.9,True,True,False,False,False
37 COOL ART IDEAS TO BOOST YOUR CREATIVE SKILLS || Drawing Tricks and Animation Techniques,730,855,10949646,90,15,2,8,1,3,6.0,1,1,0.425,False,False,True,False,False
UNLUCKY OR CLUMSY? 33 AWKWARD SITUATIONS WE ALL FACE,730,840,4243299,52,9,1,8,0,3,5.777777777777778,1,0,-0.4499999999999999,False,False,False,True,False
"29 EASY DIY IDEAS TO BRIGHTER YOUR EVERYDAY LIFE || Yummy Recipes, Dessert Ideas And Cooking Tricks",730,736,2940633,99,17,3,8,0,3,5.823529411764706,1,1,0.1166666666666666,False,True,True,False,False
30 HOLY GRAIL LIFE HACKS FOR LAZY PEOPLE,730,522,12660609,40,8,0,7,0,1,5.0,1,1,-0.25,True,True,False,True,False
31 AMAZING AND EASY FINGER PAINTING IDEAS FOR BEGINNERS,730,743,1596107,55,9,0,8,0,2,6.111111111111111,1,1,0.5166666666666667,False,False,True,True,False
